epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,12280.1,0.89353,1.63257,1.58985,1.20467,0.50441,0.50754,0.46585,0.37758,0.50355,0.49456,0.45828,0.35437,0.63326,1.3135,1.09867,1.05366,0.00898025,0.00898025,0.00898025
106,12319.5,0.89958,1.71736,1.63058,1.20824,0.52067,0.472,0.46443,0.3795,0.51747,0.46196,0.45723,0.35398,0.62632,1.31764,1.09857,1.04887,0.00896127,0.00896127,0.00896127
107,12358.5,0.92226,1.76482,1.64236,1.22377,0.49558,0.49653,0.46785,0.37916,0.49816,0.48896,0.46161,0.35903,0.6368,1.31912,1.08505,1.05355,0.00894213,0.00894213,0.00894213
108,12394.2,0.88908,1.63441,1.5626,1.19618,0.49958,0.52649,0.48149,0.38705,0.50372,0.51423,0.47602,0.36922,0.63852,1.29542,1.06635,1.0545,0.00892283,0.00892283,0.00892283
109,12432.2,0.89627,1.66696,1.56955,1.20951,0.4803,0.50505,0.49072,0.39416,0.47645,0.4968,0.48312,0.3763,0.62866,1.29939,1.05216,1.04868,0.00890339,0.00890339,0.00890339
110,12472,0.8984,1.64387,1.5784,1.20405,0.49367,0.47849,0.48776,0.39277,0.48205,0.47103,0.47641,0.37157,0.62681,1.30629,1.04633,1.04798,0.00888379,0.00888379,0.00888379
111,12513.1,0.91782,1.72491,1.59753,1.22733,0.48372,0.48521,0.481,0.38758,0.48364,0.47936,0.47415,0.37035,0.63121,1.30671,1.05729,1.04847,0.00886404,0.00886404,0.00886404
112,12550.4,0.88981,1.66253,1.52914,1.20231,0.52914,0.48114,0.47508,0.38651,0.52654,0.47688,0.47014,0.36839,0.62716,1.29936,1.0543,1.04476,0.00884414,0.00884414,0.00884414
113,12590.3,0.88532,1.65884,1.53601,1.18969,0.55227,0.48962,0.48108,0.38881,0.54759,0.48324,0.4775,0.37174,0.62968,1.30364,1.05378,1.04425,0.00882409,0.00882409,0.00882409
114,12627.9,0.90822,1.64464,1.58045,1.20041,0.53425,0.50479,0.48588,0.39261,0.53625,0.49763,0.48133,0.37545,0.62458,1.29706,1.05167,1.03857,0.00880389,0.00880389,0.00880389
115,12666.2,0.88211,1.66688,1.52554,1.20144,0.54911,0.48273,0.48049,0.38787,0.55185,0.48141,0.47888,0.37129,0.63097,1.2938,1.06134,1.04606,0.00878354,0.00878354,0.00878354
116,12705.1,0.91168,1.74746,1.58981,1.2102,0.52787,0.52057,0.48404,0.39042,0.52537,0.51047,0.47771,0.37323,0.63016,1.29113,1.05588,1.04575,0.00876305,0.00876305,0.00876305
117,12742.8,0.87817,1.64011,1.56172,1.20524,0.51296,0.51379,0.48265,0.38913,0.52134,0.50422,0.47759,0.37204,0.63155,1.2884,1.05832,1.04256,0.00874241,0.00874241,0.00874241
118,12782.5,0.89786,1.69101,1.56486,1.20161,0.56842,0.48255,0.48237,0.39146,0.56732,0.47646,0.47828,0.37241,0.62997,1.28979,1.05789,1.04332,0.00872162,0.00872162,0.00872162
119,12823,0.88294,1.68783,1.51338,1.1873,0.56977,0.49138,0.48721,0.39567,0.56977,0.48848,0.48519,0.37885,0.62834,1.2997,1.04772,1.04369,0.00870069,0.00870069,0.00870069
120,12862.3,0.87083,1.64051,1.50372,1.18812,0.5381,0.50898,0.48648,0.39347,0.54337,0.5086,0.48487,0.37746,0.62701,1.30187,1.04053,1.04387,0.00867961,0.00867961,0.00867961
121,12901.2,0.88429,1.67899,1.57924,1.2025,0.52691,0.5046,0.48097,0.39024,0.52486,0.49933,0.48037,0.3734,0.62624,1.30294,1.04241,1.04557,0.00865839,0.00865839,0.00865839
122,12939.5,0.89739,1.65886,1.55285,1.1951,0.53151,0.49091,0.47966,0.39008,0.54558,0.48255,0.4787,0.37265,0.62702,1.30206,1.04608,1.0466,0.00863703,0.00863703,0.00863703
123,12977.6,0.89012,1.66551,1.54523,1.20629,0.52874,0.50618,0.47596,0.38727,0.53797,0.49788,0.47685,0.37022,0.62918,1.29399,1.04534,1.04691,0.00861553,0.00861553,0.00861553
124,13014,0.86329,1.66218,1.49532,1.18785,0.53387,0.50332,0.47986,0.39061,0.53391,0.51024,0.48152,0.37458,0.62569,1.28542,1.04172,1.04253,0.00859389,0.00859389,0.00859389
125,13051.7,0.88718,1.66475,1.52134,1.20104,0.5602,0.50013,0.48165,0.3923,0.55837,0.49721,0.47882,0.37466,0.62411,1.28333,1.03494,1.04166,0.0085721,0.0085721,0.0085721
126,13087.3,0.88263,1.62963,1.51725,1.18974,0.54808,0.50551,0.4839,0.38987,0.54948,0.50077,0.47969,0.3746,0.62581,1.28451,1.03816,1.0432,0.00855018,0.00855018,0.00855018
127,13124.5,0.87003,1.61933,1.51676,1.18974,0.54741,0.5072,0.48297,0.39009,0.56207,0.4849,0.4766,0.37228,0.62565,1.28546,1.03965,1.04492,0.00852812,0.00852812,0.00852812
128,13163.4,0.86272,1.63481,1.51969,1.18381,0.53446,0.51416,0.48021,0.38776,0.53089,0.49835,0.47435,0.3706,0.62738,1.28693,1.04362,1.04352,0.00850592,0.00850592,0.00850592
129,13202.1,0.87357,1.59555,1.50784,1.18775,0.53568,0.50309,0.47896,0.3876,0.5387,0.49395,0.47644,0.37228,0.62675,1.2804,1.04379,1.04256,0.00848358,0.00848358,0.00848358
130,13239.2,0.89452,1.72162,1.55035,1.1965,0.54546,0.51386,0.48373,0.39143,0.55888,0.50101,0.47919,0.37481,0.61997,1.27249,1.03664,1.03743,0.00846111,0.00846111,0.00846111
131,13276,0.86959,1.62669,1.49671,1.17747,0.53339,0.51706,0.48451,0.39408,0.53567,0.5089,0.48125,0.37454,0.6208,1.27175,1.03807,1.03849,0.00843851,0.00843851,0.00843851
132,13315,0.85245,1.55346,1.44554,1.17316,0.56397,0.49198,0.4878,0.39637,0.56452,0.4862,0.48298,0.37623,0.61712,1.27367,1.02967,1.03618,0.00841577,0.00841577,0.00841577
133,13353.4,0.85939,1.66397,1.51503,1.18925,0.55712,0.51617,0.49373,0.39874,0.55567,0.50459,0.48671,0.37968,0.61517,1.2708,1.01729,1.03486,0.0083929,0.0083929,0.0083929
134,13392.9,0.85025,1.5907,1.44569,1.17804,0.54976,0.51784,0.49888,0.40276,0.55885,0.49444,0.48748,0.38101,0.61309,1.27308,1.01707,1.03407,0.00836989,0.00836989,0.00836989
135,13432.8,0.87456,1.64832,1.51424,1.19409,0.5464,0.50955,0.49808,0.40325,0.55101,0.49946,0.48978,0.38398,0.61584,1.27362,1.01325,1.03445,0.00834676,0.00834676,0.00834676
136,13472.1,0.84092,1.59567,1.47895,1.16451,0.56414,0.50713,0.4998,0.4017,0.56052,0.49766,0.4927,0.38498,0.61618,1.26992,1.01343,1.03346,0.00832349,0.00832349,0.00832349
137,13511.1,0.86393,1.6195,1.49393,1.17558,0.55818,0.49473,0.49875,0.40387,0.53777,0.51493,0.49402,0.38554,0.61419,1.26756,1.01402,1.0313,0.0083001,0.0083001,0.0083001
138,13551.3,0.86215,1.59891,1.49533,1.17625,0.54349,0.51305,0.49629,0.40161,0.55041,0.50046,0.4887,0.38358,0.61492,1.26739,1.01797,1.03319,0.00827658,0.00827658,0.00827658
139,13589.9,0.87232,1.66725,1.51979,1.18123,0.53781,0.51243,0.49528,0.40301,0.54244,0.49871,0.48678,0.38292,0.61467,1.26758,1.02004,1.03293,0.00825293,0.00825293,0.00825293
140,13626.8,0.86085,1.61414,1.46476,1.17834,0.52872,0.52351,0.4933,0.40249,0.53572,0.49893,0.48655,0.38128,0.61357,1.27234,1.01747,1.03168,0.00822915,0.00822915,0.00822915
141,13665.7,0.84953,1.6005,1.45829,1.15975,0.56745,0.49555,0.50126,0.4058,0.57331,0.48615,0.49388,0.38613,0.61419,1.27133,1.01575,1.03255,0.00820525,0.00820525,0.00820525
142,13704.5,0.87302,1.63708,1.50063,1.18845,0.57017,0.48528,0.50383,0.40943,0.56864,0.4806,0.49562,0.38693,0.6128,1.26939,1.0148,1.03273,0.00818122,0.00818122,0.00818122
143,13742.5,0.8437,1.572,1.48935,1.17645,0.5528,0.51268,0.50235,0.40786,0.54833,0.50657,0.49237,0.38548,0.61103,1.26775,1.01467,1.03263,0.00815707,0.00815707,0.00815707
144,13780.5,0.84933,1.58917,1.43668,1.16352,0.56886,0.50092,0.50447,0.40766,0.57356,0.49093,0.49471,0.38705,0.60989,1.26645,1.01258,1.03243,0.0081328,0.0081328,0.0081328
145,13818.8,0.85167,1.60998,1.44233,1.16431,0.58515,0.49339,0.50269,0.40883,0.58413,0.48778,0.49208,0.38595,0.60795,1.26185,1.01402,1.03006,0.00810841,0.00810841,0.00810841
146,13858.9,0.8582,1.61642,1.459,1.17085,0.59323,0.48394,0.49914,0.4074,0.5927,0.47689,0.48821,0.3831,0.60866,1.26252,1.01702,1.03117,0.00808389,0.00808389,0.00808389
147,13897.5,0.8593,1.62309,1.46239,1.16657,0.59196,0.48582,0.499,0.40741,0.58925,0.48046,0.48983,0.38383,0.60914,1.26075,1.01199,1.0309,0.00805925,0.00805925,0.00805925
148,13936.8,0.8473,1.60074,1.46002,1.16133,0.58791,0.4975,0.50482,0.41082,0.58492,0.49047,0.49527,0.38768,0.60805,1.2584,1.00957,1.02953,0.0080345,0.0080345,0.0080345
149,13976.4,0.87081,1.60475,1.47465,1.17271,0.53115,0.50564,0.50581,0.4101,0.52579,0.49882,0.49693,0.38911,0.60721,1.25771,1.00831,1.02863,0.00800963,0.00800963,0.00800963
150,14016.6,0.83964,1.58035,1.42222,1.16135,0.59131,0.50093,0.51045,0.41211,0.52754,0.49834,0.50098,0.39262,0.60659,1.2557,0.9998,1.0268,0.00798464,0.00798464,0.00798464
151,14054.6,0.85265,1.61992,1.43943,1.16428,0.58092,0.51765,0.51116,0.41345,0.58376,0.5044,0.50184,0.39379,0.6055,1.25744,0.99655,1.02619,0.00795954,0.00795954,0.00795954
152,14095.4,0.86169,1.62165,1.46324,1.16085,0.57034,0.52719,0.51116,0.41366,0.57419,0.51894,0.50146,0.39345,0.60468,1.25381,0.99263,1.02596,0.00793432,0.00793432,0.00793432
153,14135.2,0.8234,1.51688,1.43029,1.14443,0.57235,0.52418,0.50761,0.41075,0.56769,0.51999,0.49837,0.39131,0.60411,1.25661,0.99221,1.02516,0.00790898,0.00790898,0.00790898
154,14172.9,0.85995,1.62556,1.47337,1.1717,0.57385,0.52245,0.50694,0.41186,0.57026,0.51738,0.49721,0.39072,0.60256,1.25867,0.99203,1.02273,0.00788354,0.00788354,0.00788354
155,14211.5,0.83685,1.54784,1.41908,1.15694,0.59079,0.50129,0.50792,0.41251,0.56727,0.51789,0.49862,0.39129,0.60224,1.25759,0.99329,1.02257,0.00785798,0.00785798,0.00785798
156,14249.9,0.83564,1.55162,1.41881,1.15475,0.58094,0.51353,0.50773,0.41311,0.56505,0.51457,0.49764,0.39078,0.60155,1.25772,0.99576,1.02237,0.00783231,0.00783231,0.00783231
157,14287.7,0.83836,1.51056,1.43728,1.15205,0.58012,0.51899,0.51054,0.41421,0.57643,0.51279,0.50116,0.39225,0.60175,1.25862,0.99196,1.02232,0.00780653,0.00780653,0.00780653
158,14323.1,0.84659,1.60746,1.41474,1.17017,0.58206,0.52441,0.5119,0.41475,0.57961,0.51463,0.50267,0.39315,0.60166,1.25672,0.98735,1.02256,0.00778065,0.00778065,0.00778065
159,14358.6,0.86392,1.6289,1.45559,1.17193,0.57748,0.52283,0.51122,0.41437,0.57564,0.5166,0.50081,0.39284,0.60254,1.25918,0.98873,1.02368,0.00775465,0.00775465,0.00775465
160,14395.4,0.83822,1.58731,1.40464,1.15703,0.58216,0.52762,0.51492,0.4153,0.58195,0.51986,0.50392,0.39483,0.60167,1.26147,0.98845,1.02378,0.00772855,0.00772855,0.00772855
161,14428.7,0.8748,1.62359,1.47458,1.17508,0.58951,0.52264,0.51368,0.41521,0.58418,0.51359,0.5036,0.39409,0.6025,1.25966,0.99025,1.02558,0.00770234,0.00770234,0.00770234
162,14466.8,0.838,1.55185,1.43412,1.15437,0.5826,0.52608,0.51207,0.41298,0.57888,0.51925,0.50294,0.39356,0.60363,1.25927,0.98831,1.02664,0.00767603,0.00767603,0.00767603
163,14505.8,0.82308,1.52572,1.39548,1.1468,0.58499,0.52803,0.51016,0.41404,0.58532,0.52387,0.50361,0.39331,0.60478,1.25926,0.9878,1.02781,0.00764961,0.00764961,0.00764961
164,14543.5,0.83235,1.55567,1.39804,1.14961,0.58191,0.52319,0.5089,0.41359,0.58169,0.52388,0.50376,0.39257,0.60413,1.25849,0.98915,1.02694,0.0076231,0.0076231,0.0076231
165,14583.8,0.82775,1.5443,1.39336,1.15489,0.58469,0.52618,0.51007,0.41463,0.58539,0.52614,0.50464,0.39394,0.60321,1.2569,0.98916,1.0257,0.00759648,0.00759648,0.00759648
166,14622.9,0.80919,1.46911,1.35905,1.13457,0.58987,0.51312,0.5085,0.41348,0.52341,0.52243,0.50322,0.39388,0.60236,1.25309,0.98988,1.02481,0.00756976,0.00756976,0.00756976
167,14660.3,0.82939,1.54529,1.3924,1.14332,0.59083,0.51404,0.50922,0.41464,0.58945,0.51119,0.50421,0.39458,0.60107,1.25235,0.99089,1.0241,0.00754293,0.00754293,0.00754293
168,14699.9,0.83368,1.58043,1.40691,1.15286,0.59235,0.51793,0.50935,0.41501,0.58904,0.51422,0.50238,0.39343,0.6002,1.25166,0.99007,1.02358,0.00751602,0.00751602,0.00751602
169,14738.2,0.84065,1.59882,1.41567,1.1667,0.59156,0.51125,0.51208,0.41712,0.58716,0.50436,0.50292,0.39499,0.59946,1.25091,0.98982,1.02354,0.007489,0.007489,0.007489
170,14776.5,0.82621,1.54097,1.40981,1.15054,0.53248,0.51388,0.51213,0.4162,0.58158,0.50229,0.5,0.39407,0.59853,1.25086,0.99217,1.02276,0.00746189,0.00746189,0.00746189
171,14814.6,0.80267,1.52005,1.34417,1.13056,0.52746,0.51847,0.51159,0.41659,0.52463,0.50821,0.50115,0.39487,0.59903,1.25121,0.99289,1.02295,0.00743468,0.00743468,0.00743468
172,14854,0.81666,1.55353,1.37131,1.1347,0.52814,0.52073,0.5094,0.41503,0.52541,0.51366,0.49956,0.39338,0.5987,1.25097,0.99284,1.02253,0.00740738,0.00740738,0.00740738
173,14890.8,0.80342,1.49598,1.35758,1.13234,0.52875,0.51697,0.50885,0.41463,0.52558,0.51059,0.49976,0.3942,0.59941,1.25074,0.99426,1.02267,0.00737998,0.00737998,0.00737998
174,14926.9,0.83945,1.53436,1.38829,1.1482,0.52959,0.52119,0.5093,0.41487,0.53176,0.50091,0.49983,0.39388,0.59969,1.2485,0.99434,1.02275,0.0073525,0.0073525,0.0073525
175,14966.5,0.81382,1.53071,1.37041,1.14253,0.52153,0.52166,0.50918,0.41454,0.53578,0.49232,0.49854,0.39326,0.59942,1.24784,0.99571,1.02233,0.00732492,0.00732492,0.00732492
176,15005,0.82929,1.56356,1.326,1.1466,0.512,0.52159,0.50729,0.41498,0.53475,0.49093,0.49898,0.3932,0.59948,1.24765,0.99616,1.02268,0.00729725,0.00729725,0.00729725
177,15043.1,0.81051,1.52129,1.34736,1.13934,0.51808,0.51066,0.50888,0.41585,0.51291,0.50083,0.49818,0.39314,0.59903,1.24782,0.99654,1.02229,0.0072695,0.0072695,0.0072695
178,15083.1,0.81927,1.55152,1.37759,1.13955,0.52109,0.51342,0.50812,0.41659,0.51589,0.50422,0.49891,0.39451,0.59917,1.24774,0.99444,1.02291,0.00724165,0.00724165,0.00724165
179,15123.4,0.82383,1.54329,1.36442,1.14038,0.51765,0.51604,0.50606,0.41582,0.51889,0.50443,0.49996,0.39444,0.59946,1.24848,0.9932,1.02287,0.00721372,0.00721372,0.00721372
180,15163.3,0.84303,1.54003,1.37107,1.15944,0.51711,0.52012,0.50647,0.41627,0.51437,0.51139,0.50094,0.39525,0.5999,1.24773,0.99304,1.02325,0.00718571,0.00718571,0.00718571
181,15200.5,0.81069,1.56934,1.33009,1.14539,0.51535,0.51914,0.50627,0.41623,0.51346,0.50212,0.49996,0.39393,0.59939,1.24802,0.99157,1.02315,0.00715761,0.00715761,0.00715761
182,15240.1,0.83441,1.58499,1.38872,1.15467,0.51367,0.5145,0.50632,0.41659,0.52603,0.49435,0.49933,0.39412,0.59984,1.24964,0.99127,1.02348,0.00712942,0.00712942,0.00712942
183,15279.3,0.81044,1.53517,1.3633,1.13356,0.51316,0.5092,0.50535,0.41611,0.51015,0.49689,0.49846,0.39368,0.59916,1.25064,0.99041,1.02308,0.00710116,0.00710116,0.00710116
184,15318.5,0.81043,1.52524,1.32041,1.13843,0.50878,0.50889,0.50533,0.41612,0.50931,0.49631,0.49791,0.39366,0.59893,1.25217,0.98909,1.02285,0.00707281,0.00707281,0.00707281
185,15357.5,0.8215,1.46138,1.38811,1.13736,0.51172,0.51044,0.50523,0.41644,0.51269,0.49926,0.49821,0.3946,0.59776,1.25248,0.98763,1.02201,0.00704439,0.00704439,0.00704439
186,15398.1,0.80885,1.50079,1.3497,1.137,0.51312,0.51002,0.50541,0.41572,0.51545,0.49822,0.49833,0.39412,0.59765,1.25156,0.98664,1.02176,0.00701588,0.00701588,0.00701588
187,15435.4,0.815,1.48941,1.36486,1.13295,0.50961,0.5112,0.50478,0.415,0.51809,0.49812,0.49733,0.39336,0.59758,1.251,0.98486,1.02148,0.0069873,0.0069873,0.0069873
188,15475.2,0.80224,1.51786,1.31421,1.13076,0.51739,0.5075,0.50584,0.41538,0.52537,0.49613,0.49909,0.39392,0.59757,1.25062,0.9838,1.02131,0.00695864,0.00695864,0.00695864
189,15514.2,0.81163,1.53314,1.35634,1.14331,0.51594,0.50939,0.5059,0.41545,0.53808,0.48674,0.49868,0.39312,0.59736,1.25044,0.98245,1.02076,0.00692991,0.00692991,0.00692991
190,15552,0.797,1.51314,1.34102,1.12962,0.52924,0.50675,0.50659,0.41594,0.53777,0.49029,0.4983,0.39316,0.59669,1.24971,0.981,1.02024,0.0069011,0.0069011,0.0069011
191,15592.7,0.78258,1.50236,1.32269,1.11939,0.53068,0.50718,0.50769,0.41617,0.53731,0.49243,0.49982,0.39449,0.5964,1.24937,0.98058,1.02025,0.00687222,0.00687222,0.00687222
192,15632.1,0.79613,1.46812,1.31606,1.12837,0.53444,0.50212,0.50676,0.41544,0.53716,0.49205,0.49922,0.39442,0.59647,1.2479,0.98042,1.02007,0.00684326,0.00684326,0.00684326
193,15669.5,0.81039,1.50832,1.31847,1.12623,0.51419,0.51098,0.50715,0.41622,0.53287,0.49218,0.49938,0.39481,0.59621,1.24836,0.98126,1.02,0.00681424,0.00681424,0.00681424
194,15708.6,0.81032,1.50306,1.34638,1.12214,0.51358,0.50887,0.50624,0.41625,0.52358,0.49475,0.49815,0.39311,0.59606,1.24859,0.98104,1.01976,0.00678514,0.00678514,0.00678514
195,15748.2,0.79703,1.4894,1.33547,1.13101,0.51273,0.5174,0.50585,0.41562,0.51842,0.49711,0.49677,0.39246,0.59597,1.24919,0.98071,1.02,0.00675598,0.00675598,0.00675598
196,15787,0.80333,1.4986,1.29484,1.13275,0.51608,0.50909,0.50485,0.41517,0.51937,0.49368,0.49677,0.39266,0.59635,1.2487,0.98111,1.0203,0.00672675,0.00672675,0.00672675
197,15825.5,0.78813,1.45441,1.29937,1.12409,0.51893,0.50654,0.5055,0.41614,0.52495,0.49022,0.49706,0.39254,0.59683,1.24908,0.98157,1.0205,0.00669746,0.00669746,0.00669746
198,15863.9,0.79039,1.54384,1.2945,1.12193,0.52312,0.5042,0.50589,0.41665,0.52221,0.4946,0.49764,0.39287,0.59655,1.24943,0.98092,1.0203,0.0066681,0.0066681,0.0066681
199,15903.2,0.80023,1.49199,1.30427,1.12803,0.5163,0.50592,0.50512,0.41648,0.52226,0.49361,0.49763,0.39316,0.59638,1.24927,0.98174,1.02016,0.00663867,0.00663867,0.00663867
200,15943.2,0.79944,1.46669,1.32397,1.12162,0.52359,0.50189,0.50641,0.41713,0.52237,0.49231,0.49877,0.39362,0.59665,1.24934,0.98224,1.02026,0.00660918,0.00660918,0.00660918
201,15983.1,0.81326,1.52445,1.33692,1.12736,0.52423,0.49797,0.50625,0.41742,0.52282,0.49125,0.49893,0.39423,0.59658,1.24959,0.98244,1.02006,0.00657963,0.00657963,0.00657963
202,16024.3,0.77703,1.41949,1.29106,1.11318,0.52547,0.4993,0.50654,0.41776,0.52598,0.49043,0.49907,0.39445,0.59661,1.25019,0.98254,1.02005,0.00655002,0.00655002,0.00655002
203,16065.7,0.78514,1.46384,1.31884,1.11904,0.52047,0.50219,0.50566,0.4178,0.52194,0.49156,0.49886,0.39455,0.59616,1.24991,0.98258,1.01984,0.00652036,0.00652036,0.00652036
204,16107.5,0.79485,1.49829,1.29246,1.12399,0.524,0.49764,0.50609,0.41838,0.52942,0.48847,0.49869,0.39537,0.59598,1.25065,0.98224,1.01963,0.00649063,0.00649063,0.00649063
205,16148.9,0.81022,1.5157,1.29,1.12528,0.52437,0.49745,0.50581,0.41831,0.52708,0.48831,0.49855,0.39486,0.5955,1.25059,0.98201,1.01917,0.00646085,0.00646085,0.00646085
206,16190.2,0.79636,1.4544,1.31725,1.12655,0.52825,0.49435,0.50574,0.41868,0.52529,0.48773,0.49868,0.39479,0.5954,1.2496,0.98165,1.01904,0.00643101,0.00643101,0.00643101
207,16232.3,0.8035,1.52191,1.28484,1.12634,0.52285,0.49845,0.50534,0.41835,0.52371,0.49071,0.49847,0.39481,0.5955,1.24937,0.98105,1.01899,0.00640111,0.00640111,0.00640111
208,16274.7,0.81507,1.50005,1.33,1.13617,0.52392,0.49993,0.50557,0.41835,0.5248,0.49143,0.49834,0.39494,0.59494,1.24855,0.98122,1.01878,0.00637116,0.00637116,0.00637116
209,16317.3,0.7907,1.42548,1.29364,1.10548,0.50487,0.51483,0.50639,0.41858,0.51659,0.49527,0.49932,0.39523,0.59454,1.24858,0.98084,1.01852,0.00634117,0.00634117,0.00634117
