epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
210,16359.1,0.79983,1.46084,1.2577,1.11551,0.50141,0.5139,0.50646,0.41869,0.51792,0.49431,0.49909,0.39515,0.59391,1.24831,0.98096,1.0182,0.00631112,0.00631112,0.00631112
211,16401.1,0.80965,1.51579,1.33437,1.13395,0.50388,0.51597,0.50633,0.4188,0.51765,0.49638,0.49917,0.39474,0.59367,1.24836,0.9809,1.01799,0.00628101,0.00628101,0.00628101
212,16443.2,0.79452,1.47745,1.29485,1.11721,0.49938,0.51884,0.50664,0.41933,0.50129,0.50936,0.49885,0.39509,0.59383,1.24821,0.98055,1.01789,0.00625087,0.00625087,0.00625087
213,16485.6,0.78081,1.42115,1.27124,1.11208,0.49639,0.52166,0.50763,0.4195,0.50389,0.50558,0.49979,0.39526,0.5937,1.24833,0.98041,1.01803,0.00622067,0.00622067,0.00622067
214,16527.1,0.78745,1.46298,1.26429,1.12102,0.49686,0.52103,0.50744,0.41926,0.50776,0.50132,0.4994,0.3948,0.59359,1.24877,0.98059,1.01786,0.00619043,0.00619043,0.00619043
215,16569.1,0.78898,1.45427,1.271,1.11696,0.50024,0.52155,0.50784,0.41943,0.51139,0.50174,0.49989,0.39564,0.59308,1.24907,0.97984,1.0176,0.00616014,0.00616014,0.00616014
216,16610.5,0.81639,1.51488,1.27687,1.13496,0.49939,0.52221,0.50773,0.41917,0.51231,0.50292,0.49952,0.39506,0.59306,1.24917,0.97947,1.01745,0.00612981,0.00612981,0.00612981
217,16652.3,0.78024,1.39531,1.25481,1.11423,0.49838,0.52406,0.50821,0.41938,0.51291,0.50438,0.49983,0.39509,0.5926,1.2488,0.9782,1.01714,0.00609944,0.00609944,0.00609944
218,16694.3,0.78256,1.48336,1.27302,1.12431,0.5011,0.52697,0.50732,0.41863,0.50337,0.50788,0.49922,0.3944,0.59226,1.24855,0.97787,1.01709,0.00606902,0.00606902,0.00606902
219,16735.8,0.76139,1.4044,1.27646,1.10757,0.49873,0.52717,0.5076,0.41879,0.50787,0.50751,0.49946,0.39469,0.59228,1.24854,0.97742,1.01698,0.00603856,0.00603856,0.00603856
220,16777.7,0.79879,1.47361,1.25185,1.11338,0.50922,0.52158,0.50749,0.41935,0.50847,0.50924,0.49936,0.39466,0.59192,1.24786,0.97695,1.01674,0.00600807,0.00600807,0.00600807
221,16819.1,0.76755,1.45624,1.24495,1.10183,0.5091,0.52265,0.5073,0.41912,0.51052,0.51276,0.49899,0.39439,0.59144,1.24799,0.97718,1.01648,0.00597754,0.00597754,0.00597754
222,16860.9,0.783,1.502,1.26634,1.11158,0.50764,0.52314,0.50718,0.419,0.50934,0.51604,0.49897,0.39457,0.59107,1.2482,0.97761,1.01631,0.00594697,0.00594697,0.00594697
223,16902.6,0.78475,1.47788,1.23485,1.10922,0.50617,0.52456,0.50752,0.41938,0.50924,0.51404,0.4993,0.39495,0.5911,1.24797,0.97759,1.01637,0.00591636,0.00591636,0.00591636
224,16944.4,0.77758,1.47083,1.26544,1.10972,0.50484,0.52409,0.50664,0.41833,0.50812,0.51298,0.49851,0.3939,0.59103,1.24751,0.97721,1.01639,0.00588573,0.00588573,0.00588573
225,16987.5,0.76976,1.43274,1.24391,1.10646,0.49731,0.52685,0.50694,0.41858,0.50951,0.51273,0.49895,0.39431,0.59083,1.24732,0.97744,1.0163,0.00585505,0.00585505,0.00585505
226,17029.3,0.78567,1.48423,1.26468,1.12234,0.49568,0.52808,0.50671,0.41815,0.50542,0.51222,0.4991,0.39389,0.59041,1.2465,0.97753,1.01619,0.00582435,0.00582435,0.00582435
227,17070.4,0.78735,1.49574,1.25281,1.11887,0.49412,0.52673,0.50676,0.41817,0.50773,0.51176,0.49908,0.39396,0.59049,1.24599,0.97749,1.0162,0.00579362,0.00579362,0.00579362
228,17111.9,0.78385,1.42712,1.25563,1.10945,0.49355,0.52827,0.50735,0.41815,0.49722,0.51544,0.4993,0.39422,0.59032,1.24603,0.97728,1.0162,0.00576285,0.00576285,0.00576285
229,17153.7,0.76634,1.4119,1.21281,1.09634,0.49568,0.52415,0.50713,0.41829,0.49976,0.51507,0.49934,0.39436,0.5902,1.24544,0.97717,1.01614,0.00573206,0.00573206,0.00573206
230,17194.8,0.77686,1.45266,1.24209,1.11246,0.49644,0.52482,0.50756,0.41815,0.49847,0.51488,0.49969,0.39449,0.59029,1.24487,0.97661,1.01593,0.00570124,0.00570124,0.00570124
231,17236.1,0.78008,1.41781,1.26429,1.10758,0.49654,0.5252,0.50768,0.41828,0.49464,0.51748,0.49981,0.39472,0.58995,1.24445,0.97619,1.01582,0.0056704,0.0056704,0.0056704
232,17277.7,0.78764,1.41939,1.27585,1.11098,0.49639,0.52433,0.50683,0.41734,0.49519,0.51573,0.49906,0.39415,0.59014,1.24385,0.9761,1.01596,0.00563953,0.00563953,0.00563953
233,17319.6,0.75707,1.4599,1.22277,1.09837,0.49631,0.52315,0.50649,0.41814,0.49793,0.514,0.49936,0.39458,0.58993,1.24401,0.97545,1.01581,0.00560864,0.00560864,0.00560864
234,17361.4,0.74572,1.36986,1.20925,1.09788,0.49662,0.52546,0.50672,0.41885,0.50061,0.51617,0.49992,0.39475,0.58976,1.24374,0.97512,1.01572,0.00557773,0.00557773,0.00557773
235,17403.9,0.7892,1.44452,1.222,1.10693,0.49695,0.52729,0.50658,0.41885,0.49593,0.51878,0.49994,0.39493,0.58959,1.24409,0.97508,1.01548,0.00554679,0.00554679,0.00554679
236,17445.9,0.75065,1.40051,1.18458,1.08976,0.4977,0.53094,0.50671,0.41849,0.49744,0.51984,0.50006,0.39507,0.58958,1.24377,0.97524,1.01555,0.00551584,0.00551584,0.00551584
237,17487,0.76299,1.43224,1.22094,1.10431,0.49527,0.53203,0.50661,0.41873,0.49689,0.52464,0.49997,0.39515,0.58919,1.24461,0.9749,1.01538,0.00548486,0.00548486,0.00548486
238,17528.6,0.75276,1.40512,1.20922,1.09388,0.49497,0.5327,0.50707,0.41905,0.49636,0.52526,0.50029,0.39561,0.58893,1.24462,0.97465,1.01515,0.00545387,0.00545387,0.00545387
239,17569.9,0.74704,1.40754,1.18246,1.0878,0.49885,0.52677,0.50694,0.41883,0.495,0.52336,0.50045,0.39532,0.58865,1.24459,0.9746,1.01522,0.00542287,0.00542287,0.00542287
240,17611.4,0.759,1.42143,1.24101,1.09457,0.49891,0.52791,0.50697,0.41907,0.49878,0.52158,0.50043,0.39508,0.5885,1.24434,0.97449,1.01499,0.00539185,0.00539185,0.00539185
241,17652.9,0.76425,1.40337,1.2033,1.10437,0.50021,0.52688,0.5083,0.41946,0.49811,0.52214,0.50026,0.39545,0.58855,1.24464,0.97411,1.01496,0.00536081,0.00536081,0.00536081
242,17694.8,0.76031,1.39095,1.19451,1.09564,0.50094,0.52578,0.50787,0.41899,0.49988,0.51943,0.49981,0.39523,0.58807,1.24508,0.9738,1.01459,0.00532977,0.00532977,0.00532977
243,17735.7,0.77834,1.47037,1.23536,1.109,0.50185,0.52623,0.50768,0.41924,0.49994,0.51958,0.49942,0.39526,0.58802,1.24509,0.97364,1.01462,0.00529871,0.00529871,0.00529871
244,17777.6,0.76628,1.45431,1.2259,1.10323,0.50114,0.52622,0.50745,0.41889,0.49857,0.52026,0.4991,0.39501,0.58754,1.24531,0.97358,1.01426,0.00526764,0.00526764,0.00526764
245,17819.1,0.7538,1.39261,1.19822,1.08764,0.50064,0.52525,0.50712,0.41917,0.49761,0.5198,0.49875,0.39522,0.58753,1.24512,0.97344,1.01432,0.00523657,0.00523657,0.00523657
246,17860.5,0.77537,1.45713,1.19707,1.09255,0.49931,0.52473,0.50696,0.41886,0.49734,0.5196,0.49852,0.39474,0.58731,1.24491,0.97334,1.01418,0.00520548,0.00520548,0.00520548
247,17902.5,0.75876,1.44883,1.2291,1.09252,0.5134,0.51011,0.50662,0.41913,0.49728,0.51941,0.49799,0.39452,0.5873,1.24499,0.97319,1.01414,0.00517439,0.00517439,0.00517439
248,17944.6,0.75058,1.43587,1.1824,1.08198,0.51458,0.51004,0.50686,0.41926,0.49694,0.51753,0.49851,0.39495,0.58743,1.24498,0.97305,1.01414,0.0051433,0.0051433,0.0051433
249,17985.7,0.74782,1.40288,1.16454,1.094,0.51527,0.51282,0.50693,0.41915,0.49921,0.51582,0.4983,0.39492,0.58716,1.24508,0.97263,1.01396,0.0051122,0.0051122,0.0051122
250,18027.3,0.75991,1.40344,1.20692,1.0921,0.5067,0.52042,0.5071,0.41923,0.49864,0.51388,0.49838,0.39502,0.58683,1.24538,0.97221,1.01373,0.0050811,0.0050811,0.0050811
251,18068,0.76503,1.46472,1.19529,1.1045,0.50569,0.52024,0.5071,0.419,0.50177,0.51387,0.49816,0.39488,0.58648,1.24555,0.97231,1.01342,0.00505,0.00505,0.00505
252,18109.5,0.74935,1.39774,1.18191,1.0887,0.50341,0.52078,0.50715,0.4192,0.50209,0.51392,0.49807,0.39504,0.58637,1.24616,0.97188,1.01343,0.0050189,0.0050189,0.0050189
253,18150.8,0.76477,1.43428,1.21136,1.10157,0.50837,0.51948,0.50734,0.41935,0.50226,0.51406,0.49856,0.39497,0.58627,1.24618,0.97184,1.01342,0.0049878,0.0049878,0.0049878
254,18192.3,0.76857,1.40882,1.21737,1.11009,0.50351,0.51908,0.50696,0.41915,0.50075,0.51382,0.49794,0.39469,0.58625,1.24615,0.97183,1.01344,0.0049567,0.0049567,0.0049567
255,18233.7,0.75457,1.43747,1.18966,1.09382,0.51054,0.51701,0.50713,0.41919,0.50041,0.51486,0.49824,0.39479,0.58617,1.24663,0.97162,1.0135,0.00492561,0.00492561,0.00492561
256,18275.9,0.74609,1.38681,1.17551,1.08479,0.51182,0.51652,0.50686,0.41876,0.5023,0.51411,0.49767,0.39457,0.58608,1.24713,0.97158,1.01329,0.00489452,0.00489452,0.00489452
257,18318.9,0.73013,1.34366,1.12022,1.07137,0.51011,0.51629,0.50699,0.41895,0.50092,0.51455,0.49796,0.39436,0.5862,1.24706,0.9714,1.01331,0.00486343,0.00486343,0.00486343
258,18362,0.73101,1.36003,1.1769,1.08223,0.51089,0.51642,0.50707,0.41868,0.50805,0.51086,0.49798,0.39426,0.5859,1.24665,0.97123,1.01297,0.00483236,0.00483236,0.00483236
259,18405.9,0.73961,1.39094,1.16147,1.08447,0.50966,0.51652,0.5073,0.41862,0.50777,0.51089,0.49831,0.39441,0.58585,1.2469,0.97079,1.01293,0.00480129,0.00480129,0.00480129
260,18447.9,0.73306,1.3956,1.14707,1.08247,0.50988,0.51541,0.50774,0.41912,0.50892,0.51009,0.4986,0.39469,0.5859,1.24681,0.97104,1.01286,0.00477023,0.00477023,0.00477023
261,18489.7,0.7393,1.37049,1.1825,1.09033,0.51028,0.51489,0.50741,0.41891,0.50876,0.51028,0.49841,0.39437,0.58589,1.24678,0.97061,1.01284,0.00473919,0.00473919,0.00473919
262,18531.6,0.74198,1.37097,1.13886,1.08078,0.51223,0.51523,0.50755,0.4194,0.50955,0.51118,0.49869,0.39449,0.58547,1.24652,0.97014,1.01261,0.00470815,0.00470815,0.00470815
263,18573.6,0.74749,1.4315,1.16164,1.08306,0.51075,0.51471,0.5077,0.41977,0.50972,0.51112,0.499,0.39478,0.58523,1.246,0.96983,1.0123,0.00467713,0.00467713,0.00467713
264,18615.5,0.74803,1.36693,1.15621,1.08623,0.51005,0.51477,0.50761,0.41947,0.50991,0.51061,0.49892,0.39497,0.58492,1.24603,0.96982,1.01207,0.00464613,0.00464613,0.00464613
265,18657.1,0.74398,1.38865,1.16466,1.08944,0.51085,0.51423,0.5072,0.41955,0.50926,0.5114,0.49874,0.39507,0.58482,1.24586,0.96973,1.01204,0.00461514,0.00461514,0.00461514
266,18699.1,0.71907,1.30826,1.13959,1.07137,0.51007,0.51548,0.50768,0.41976,0.50928,0.51126,0.4993,0.39524,0.58459,1.24578,0.96947,1.01193,0.00458416,0.00458416,0.00458416
267,18740.1,0.73002,1.39433,1.14373,1.07254,0.51395,0.51471,0.50703,0.4191,0.51037,0.51078,0.49869,0.39484,0.58471,1.24581,0.96952,1.01188,0.00455321,0.00455321,0.00455321
268,18782.3,0.75471,1.40608,1.15458,1.08909,0.51317,0.51403,0.50687,0.41941,0.5114,0.51072,0.49856,0.395,0.58447,1.24544,0.96917,1.01163,0.00452227,0.00452227,0.00452227
269,18824.1,0.75027,1.42652,1.15014,1.08255,0.51347,0.51457,0.50676,0.41932,0.5121,0.51099,0.49856,0.39472,0.58439,1.24525,0.96929,1.01157,0.00449136,0.00449136,0.00449136
270,18865.8,0.74128,1.39932,1.14654,1.08379,0.51315,0.51384,0.50647,0.41896,0.51131,0.51024,0.49819,0.39469,0.58445,1.2452,0.96924,1.01151,0.00446047,0.00446047,0.00446047
271,18907.5,0.74335,1.3794,1.13189,1.08073,0.51455,0.51455,0.5064,0.41875,0.5103,0.51079,0.49832,0.39467,0.5845,1.24521,0.96929,1.01141,0.0044296,0.0044296,0.0044296
272,18949.4,0.74765,1.36764,1.13789,1.07608,0.51475,0.51541,0.50662,0.41903,0.51088,0.51079,0.49825,0.39467,0.58419,1.24515,0.96914,1.01126,0.00439876,0.00439876,0.00439876
273,18991.3,0.74594,1.44059,1.13848,1.0766,0.51172,0.51511,0.506,0.41892,0.50961,0.51221,0.49847,0.39494,0.58423,1.24475,0.96894,1.0113,0.00436794,0.00436794,0.00436794
274,19032.9,0.73797,1.37913,1.13555,1.07628,0.5095,0.51526,0.50632,0.41892,0.50845,0.51159,0.49846,0.39457,0.58413,1.2446,0.96898,1.01125,0.00433715,0.00433715,0.00433715
275,19075.2,0.73458,1.37837,1.12773,1.08594,0.51214,0.51591,0.50642,0.41865,0.50988,0.5117,0.498,0.39457,0.58411,1.24478,0.96899,1.01118,0.00430638,0.00430638,0.00430638
276,19117.6,0.71683,1.38296,1.13274,1.06583,0.51203,0.51525,0.5057,0.41846,0.50861,0.51186,0.49779,0.39432,0.58416,1.24456,0.96913,1.01122,0.00427565,0.00427565,0.00427565
277,19161.1,0.72397,1.3392,1.11488,1.07716,0.51573,0.5151,0.50586,0.41837,0.50976,0.51172,0.49735,0.39374,0.58391,1.24453,0.96927,1.01112,0.00424495,0.00424495,0.00424495
278,19203.7,0.71817,1.30067,1.10033,1.07122,0.51107,0.51524,0.50524,0.41823,0.50631,0.51363,0.49711,0.39341,0.58406,1.24427,0.96959,1.01113,0.00421427,0.00421427,0.00421427
279,19245.5,0.727,1.36204,1.10547,1.06824,0.51785,0.51255,0.50495,0.41834,0.50975,0.5115,0.49675,0.39336,0.58385,1.24425,0.96948,1.01107,0.00418364,0.00418364,0.00418364
280,19286.8,0.72377,1.348,1.1038,1.06792,0.51545,0.51316,0.50506,0.41796,0.51325,0.50931,0.49651,0.39324,0.58373,1.24393,0.96937,1.011,0.00415303,0.00415303,0.00415303
281,19328.3,0.733,1.36355,1.10967,1.07068,0.51576,0.5136,0.50522,0.41783,0.51329,0.50976,0.49677,0.39292,0.58357,1.2439,0.9692,1.01087,0.00412246,0.00412246,0.00412246
282,19370.1,0.73192,1.35793,1.11118,1.08533,0.51693,0.51243,0.50516,0.41857,0.51336,0.50999,0.49679,0.39341,0.58359,1.24335,0.96861,1.01092,0.00409193,0.00409193,0.00409193
283,19412,0.73294,1.33015,1.12727,1.06791,0.51528,0.51304,0.50531,0.41831,0.51259,0.51012,0.49725,0.39356,0.58316,1.24314,0.96858,1.01075,0.00406144,0.00406144,0.00406144
284,19453.9,0.72385,1.33072,1.0905,1.07296,0.51642,0.51161,0.50534,0.41829,0.51519,0.50812,0.49734,0.39308,0.58303,1.24305,0.96807,1.01053,0.00403098,0.00403098,0.00403098
285,19495.1,0.72017,1.35274,1.10548,1.0632,0.51603,0.51133,0.50509,0.41806,0.51585,0.50809,0.49734,0.3931,0.58306,1.24303,0.96795,1.01057,0.00400056,0.00400056,0.00400056
286,19537.1,0.70991,1.32263,1.08964,1.06079,0.51729,0.51155,0.50489,0.41849,0.51469,0.50894,0.49699,0.39292,0.58285,1.24297,0.96845,1.0104,0.00397019,0.00397019,0.00397019
287,19579.4,0.74035,1.38448,1.11529,1.07834,0.51742,0.51266,0.50503,0.41858,0.5169,0.50841,0.49721,0.39304,0.58279,1.24266,0.96815,1.0104,0.00393986,0.00393986,0.00393986
288,19620.8,0.69935,1.34763,1.08021,1.05765,0.51878,0.51234,0.5048,0.41833,0.51756,0.50818,0.49734,0.39265,0.58302,1.24282,0.96858,1.01059,0.00390957,0.00390957,0.00390957
289,19661.9,0.7332,1.35118,1.1242,1.06399,0.51799,0.51321,0.50482,0.41814,0.51735,0.50886,0.49724,0.39244,0.58298,1.24255,0.96877,1.01062,0.00387933,0.00387933,0.00387933
290,19702.9,0.71951,1.31089,1.05139,1.06524,0.51831,0.51357,0.50472,0.41787,0.51562,0.50942,0.49729,0.39218,0.58306,1.2432,0.96916,1.01056,0.00384913,0.00384913,0.00384913
291,19744.6,0.73683,1.36123,1.09344,1.07599,0.51925,0.51381,0.50481,0.4181,0.5157,0.50965,0.49705,0.39222,0.58319,1.24284,0.96875,1.01065,0.00381899,0.00381899,0.00381899
292,19786.1,0.72591,1.38447,1.11538,1.06673,0.51855,0.51356,0.50497,0.41829,0.51515,0.50955,0.49696,0.39234,0.58302,1.243,0.96934,1.01055,0.00378888,0.00378888,0.00378888
293,19828.1,0.70639,1.32941,1.08521,1.07104,0.51993,0.51368,0.50488,0.41839,0.51591,0.51017,0.49693,0.39202,0.58298,1.24263,0.9693,1.01051,0.00375883,0.00375883,0.00375883
294,19869.4,0.73324,1.36928,1.10439,1.07135,0.52838,0.50686,0.50498,0.41879,0.51503,0.51041,0.49692,0.39183,0.58309,1.24234,0.9697,1.01056,0.00372884,0.00372884,0.00372884
295,19911.5,0.70449,1.27834,1.08483,1.06539,0.52848,0.50709,0.5052,0.41894,0.51561,0.51046,0.49717,0.3919,0.58317,1.24238,0.96946,1.0105,0.00369889,0.00369889,0.00369889
296,19953.8,0.70945,1.34429,1.07321,1.04606,0.52873,0.50726,0.50539,0.41881,0.5167,0.51107,0.49731,0.39203,0.58313,1.24228,0.96992,1.01053,0.00366899,0.00366899,0.00366899
297,19995.8,0.72483,1.30942,1.12956,1.06859,0.52747,0.5079,0.50537,0.41853,0.51633,0.51243,0.49732,0.39207,0.58325,1.24201,0.97034,1.01062,0.00363915,0.00363915,0.00363915
298,20037.5,0.72855,1.38147,1.11012,1.06668,0.52743,0.50822,0.50555,0.41893,0.52391,0.50716,0.49746,0.39223,0.58347,1.24198,0.97014,1.01079,0.00360937,0.00360937,0.00360937
299,20078.7,0.73366,1.39457,1.10507,1.0732,0.52704,0.50965,0.50537,0.41882,0.52226,0.50875,0.49719,0.39221,0.58355,1.24229,0.97054,1.01078,0.00357964,0.00357964,0.00357964
300,20119.9,0.7125,1.33845,1.07477,1.07217,0.52702,0.509,0.50536,0.41877,0.5226,0.50893,0.49715,0.39222,0.5836,1.2422,0.97055,1.01072,0.00354998,0.00354998,0.00354998
301,20161.5,0.70315,1.31152,1.0569,1.06085,0.52721,0.50952,0.50511,0.41821,0.51716,0.51369,0.4971,0.39228,0.58371,1.24226,0.97095,1.01084,0.00352037,0.00352037,0.00352037
302,20203.1,0.71905,1.36536,1.08579,1.06476,0.52895,0.50762,0.50532,0.41833,0.52871,0.50412,0.49706,0.39235,0.58364,1.24256,0.971,1.0109,0.00349082,0.00349082,0.00349082
303,20244.8,0.70442,1.26729,1.04624,1.05066,0.52991,0.50795,0.50536,0.41838,0.52249,0.51315,0.49714,0.39251,0.58367,1.24224,0.97116,1.0109,0.00346133,0.00346133,0.00346133
304,20286.6,0.73054,1.35555,1.08415,1.07356,0.53057,0.50759,0.50552,0.418,0.52264,0.51433,0.49717,0.39268,0.58377,1.24236,0.9714,1.01093,0.0034319,0.0034319,0.0034319
305,20328.2,0.69657,1.29668,1.0646,1.05706,0.5299,0.50789,0.50488,0.41785,0.52082,0.5157,0.49677,0.39248,0.58385,1.24217,0.97183,1.01099,0.00340254,0.00340254,0.00340254
306,20370.1,0.72059,1.35194,1.10449,1.07272,0.52974,0.50947,0.50512,0.41796,0.52381,0.51193,0.49672,0.39257,0.58421,1.24237,0.97207,1.01115,0.00337325,0.00337325,0.00337325
307,20412.9,0.69924,1.30515,1.06281,1.05456,0.52907,0.50893,0.50488,0.41789,0.52168,0.515,0.49618,0.39198,0.58407,1.24238,0.97229,1.01098,0.00334402,0.00334402,0.00334402
308,20455.4,0.71674,1.36796,1.08095,1.06587,0.52963,0.50856,0.50437,0.41767,0.52185,0.51454,0.49592,0.39184,0.58421,1.24215,0.9726,1.01107,0.00331486,0.00331486,0.00331486
309,20497.5,0.70573,1.2866,1.06526,1.05759,0.52979,0.50956,0.5047,0.41783,0.52168,0.51475,0.49572,0.39189,0.58423,1.24245,0.97345,1.01111,0.00328576,0.00328576,0.00328576
310,20539.3,0.70173,1.3169,1.05182,1.05626,0.52955,0.50955,0.50412,0.41714,0.52794,0.50525,0.49527,0.39143,0.58416,1.2424,0.97359,1.01107,0.00325674,0.00325674,0.00325674
311,20580.1,0.69297,1.29669,1.03544,1.05284,0.52908,0.51055,0.50408,0.41724,0.52223,0.51416,0.49504,0.39148,0.58444,1.24228,0.97422,1.01121,0.00322778,0.00322778,0.00322778
312,20622,0.69596,1.3018,1.03643,1.04369,0.52842,0.51153,0.50396,0.41659,0.5178,0.51538,0.49504,0.39129,0.58437,1.24201,0.97468,1.01111,0.0031989,0.0031989,0.0031989
313,20663.8,0.70003,1.31954,1.04115,1.05143,0.52745,0.51212,0.50393,0.41685,0.52164,0.51085,0.49484,0.39125,0.58427,1.24182,0.97489,1.01096,0.00317009,0.00317009,0.00317009
314,20705.6,0.69126,1.33629,1.01808,1.04394,0.52644,0.51344,0.50378,0.41681,0.522,0.50964,0.49467,0.39104,0.5843,1.24195,0.97538,1.01114,0.00314136,0.00314136,0.00314136
315,20747.6,0.70733,1.32554,1.05771,1.04822,0.52766,0.5131,0.50405,0.41679,0.52167,0.50966,0.495,0.39133,0.58442,1.24156,0.9755,1.01112,0.0031127,0.0031127,0.0031127
